8-863,A - F,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
12.45,," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, EQUIPADO COM 02 TOMADAS 2P+T -10A/250V, BITOLA: TIPO “C” -Ø 3/4”  ",pç,23,,,74.25,1707.75,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.46,," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, EQUIPADO COM TOMADA 2P+T-10A/250A, BITOLA: TIPO “C” -Ø 3/4”  ",pç,11,,,66.62,732.82,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.47,," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DET.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, EQUIPADO COM 02 TOMADAS 2P+T-10A/250V, BITOLA: TIPO “E” -Ø 3/4”  ",pç,51,,,74.25,3786.75,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.48,, CONDULETE TIPO “E” Ø3/4” EQUIPADO COM 02 INTERRUPTORES SIMPLES BIPOLAR-10A -250 V  ,pç,105,,,43.94,4613.7,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.49,," CONDUTORES DE COBRE, ISOLAÇÃO 760V, BAIXA EMISSÃO DE GASES TÓXICOS QUANDO QUEIMAR, SEÇÃO 16mm2  ",m,2750,,,12.69,34897.5,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,392606
12.50,," CONDUTORES DE COBRE, ISOLAÇÃO 760V, BAIXA EMISSÃO DE GASES TÓXICOS QUANDO QUEIMAR, SEÇÃO 25mm2  ",m,1100,,,17.79,19569,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,392607
12.51,," CONDUTORES DE COBRE, ISOLAÇÃO 760V, BAIXA EMISSÃO DE GASES TÓXICOS QUANDO QUEIMAR, SEÇÃO 35mm2  ",m,82600,,,23.95,1978270,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,392608
12.52,," CONDUTORES DE COBRE, ISOLAÇÃO 760V, BAIXA EMISSÃO DE GASES TÓXICOS QUANDO QUEIMAR, SEÇÃO EMISSÃO DE GASES TÓXICOS QUANDO QUEIMAR, SEÇÃO 50mm2  ",mm,3100,,,34.16,105895.99999999999,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 392609 392609  
12.53,," CONDUTORES DE COBRE, ISOLAÇÃO 760V, BAIXA EMISSÃO DE GASES TÓXICOS QUANDO QUEIMAR, SEÇÃO 95MM2  ",m,5000,,,60.25,301250,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,392611
12.54,, CONJUNTO DE 4 CHUMBADORES AÇO ZINCADO 7/8  X 500MM COM PA SP-176/8/21  ,cj,194,,,380.7,73855.8,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.55,," CONJUNTO DE SEGURANÇA DIAZED COMPOSTO DE BASE, PARAFUSOS DE AJUSTE, FUSÍVEL 4A RÁPIDO, ANEL DE PROTEÇÃO E TAMPA PARA TENSÕES DE 500V.  ",cj,388,,,228.42,88626.95999999999,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.56,," CUBÍCULO DE MÉDIA TENSÃO “CM 1-2-3”, TIPO METAL CLAD, COM SECCIONADORA, MEDIÇÃO E DISJUNTOR A VÁCUO OU SF6 EXTRAÍVEL, MEDIÇÃO E RELÉS DE PROTEÇÃO COM MÓDULO DE SAÍDA, CLASSE 15 kv, CONFORME ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR ELÉTRICO  ",cj,9,,,283446,2551014,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.57,," CUBÍCULO DE MÉDIA TENSÃO “CM 4-5-6”, TIPO METALCLAD, COM SECCIONADORA, MEDIÇÃO E DISJUNTOR A VÁCUO OU SF6 EXTRAÍVEL, MEDIÇÃO E RELÉS DE PROTEÇÃO COM MÓDULO DE SAÍDA, CLASSE 15 KV, CONFORME ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR ELÉTRICO  ",cj,3,,,283446,850338,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.58,," CURVA DE 90° EM AÇO GALVANIZADO A FOGO, PARA ELETRODUTOS, ROSCA BSP, NAS SEGUINTES BITOLAS: Ø 2   ",unid,8,,,73.71,589.68,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.59,," CURVA DE 90° EM AÇO GALVANIZADO A FOGO, PARA ELETRODUTOS, ROSCA BSP, NAS SEGUINTES BITOLAS: Ø 4   ",unid,23,,,287.12,6603.76,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.60,," CURVA DE 90° EM AÇO GALVANIZADO A FOGO, PARA ELETRODUTOS, ROSCA BSP, NAS SEGUINTES BITOLAS: Ø1,1/4   ",unid,8,,,63,504,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.61,, CURVA VERTICAL ARTICULADA PARA INSTALAÇÃO EM CRUZAMENTOS DE LEITOS  ,unid,22,,,377.53,8305.66,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.62,," ELETROCALHA PARA CABOS, COM TAMPA EM CHAPA DE AÇO GALVANIZADO A FOGO, TIPO PESADO, COMPRIMENTO DE 3000 MM, 400 X 100 (ILUMINAÇÃO)  ",m,2180,,,200.08,436174.4,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-13-50  
12.63,," ELETROCALHA PARA CABOS, COM TAMPA EM CHAPA DE AÇO GALVANIZADO A FOGO, TIPO PESADO, COMPRIMENTO DE 3000 MM, 400 X 100 COM 3 DIVISÓRIAS (AUTOMAÇÃO)  ",m,2100,,,200.08,420168,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 988-13-50  
12.64,, ELETROCALHA PERFURADA GALVANIZADA ELETROLITICO CHAPA Ø14 -200X100MM C/ TAMPA E INSTALAÇÃO  ,m,156,,,145.88,22757.28,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-13-47  
12.65,," ELETRODUTO DE AÇO GALVANIZADO A FOGO, ROSCA BSP, TIPO PESADO, CONFORME NBR-5598, COM LUVA EM UMA DAS EXTREMIDADES, FORNECIDO EM BARRAS DE 3,000MM DE COMPRIMENTO, INCLUSIVE CONEXÕES E CAIXAS, Ø1,1/4   ",m,4300,,,50.29,216247,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,380608
12.66,," ELETRODUTO DE AÇO GALVANIZADO A FOGO, ROSCA BSP, TIPO PESADO, CONFORME NBR-5598, COM LUVA EM UMA DAS EXTREMIDADES, FORNECIDO EM BARRAS DE 3,000MM DE COMPRIMENTO, INCLUSIVE CONEXÕES E CAIXAS, Ø2   ",m,6350,,,69.09,438721.5,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,380612
12.67,," ELETRODUTO DE AÇO GALVANIZADO A FOGO, ROSCA BSP, TIPO PESADO, CONFORME NBR-5598, COM LUVA EM UMA DAS EXTREMIDADES, FORNECIDO EM BARRAS DE 3,000MM DE COMPRIMENTO, INCLUSIVE CONEXÕES E CAIXAS, Ø3/4   ",m,17300,,,33.22,574706,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,380604
12.68,," ELETRODUTO DE AÇO GALVANIZADO A FOGO, ROSCA BSP, TIPO PESADO, CONFORME NBR-5598, COM LUVA EM UMA DAS EXTREMIDADES, FORNECIDO EM BARRAS DE 3,000MM DE COMPRIMENTO, INCLUSIVE CONEXÕES E CAIXAS, Ø4   ",m,640,,,137.82,88204.79999999999,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,380618
12.69,," ELETRODUTO DE AÇO GALVANIZADO A FOGO, ROSCA BSP, TIPO PESADO, CONFORME NBR-5598, COM LUVA EM UMA DAS EXTREMIDADES, FORNECIDO EM BARRAS DE 3000 MM DE COMPRIMENTO, BITOLA Ø1”  ",m,6,,,39.68,238.07999999999998,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,380606
12.70,," ELETRODUTO DE AÇO GALVANIZADO A FOGO, TIPO SEMI-PESADO/ MÉDIO -2  X 3M  ",m,99,,,60.14,5953.86,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-02-25  
12.71,," ELETRODUTO DE AÇO GALVANIZADO A FOGO, TIPO SEMI-PESADO/ MÉDIO -3/4   ",m,180,,,33.72,6069.599999999999,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-02-21  
12.72,," ELETRODUTO DE AÇO GALVANIZADO A FOGO, TIPO SEMI-PESADO/ MÉDIO -4  x 3m PESADO/ MÉDIO 4 x 3m  ",m,90,,,105.89,9530.1,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-02-29  
12.73,," ELETRODUTO FLEXÍVEL DE AÇO GALVANIZADO COM CAPA DE PVC COM CONECTORES MACHO E FÊMEA, TIPO SELATUBO, NAS SEÇÕES: Ø2” x 1500mm  ",pç,12,,,103.64,1243.68,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,38880612
12.74,," ELETRODUTO FLEXÍVEL DE AÇO GALVANIZADO COM CAPA DE PVC COM CONECTORES MACHO E FÊMEA, TIPO SELATUBO, NAS SEÇÕES: Ø3/4” x 1500mm  ",pç,12,,,49.84,598.08,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,38880604
12.75,," ELETRODUTO RÍGIDO DE PVC EM BARRAS DE 3M, COM ROSCA, CONFORME NORMA NBR-6150 CLASSE B, BITOLA: Ø4   ",m,1600,,,63.68,101888,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-02-09  
12.76,," ELETRODUTO SEMI FLEXÍVEL CORRUGADO COM TAMPÕES E CONEXÕES, FABRICADO EM POLIETILENO DE ALTA DENSIDADE BITOLA Ø2   ",m,600,,,33.75,20250,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-02-53  
12.77,," ELETRODUTO SEMI FLEXÍVEL CORRUGADO COM TAMPÕES E CONEXÕES, FABRICADO EM POLIETILENO DE ALTA DENSIDADE BITOLA Ø3   ",m,4800,,,45.94,220512,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-02-51  
12.78,," ELETRODUTOS DE AÇO GALVANIZADO A FOGO, ROSCA BSP, TIPO PESADO, CONFORME NBR-5624, COM LUVA EM UMA DAS EXTREMIDADES, FORNECIDO EM BARRAS DE 3,000MM DE COMPRIMENTO , SEÇÕES: Ø 4   ",m,75,,,128.17,9612.749999999998,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,380518
12.79,, EXECUÇÃO DE BASE DE POSTE DE AÇO FLANGEADO ATÉ 12M DE ALTURA  ,pç,194,,,793.13,153867.22,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.80,,"GRUPO MOTOR GERADOR DIESEL-TRIFÁSICO (GG-01), DE 1000/920KVA, 380/220V, TRIFÁSICO COM NEUTRO, COMPLETO COM PAINEL ""USCA"" E PAINÉIS ""QTA E QTM"", FORNECIDO COM AMORTECEDORES DE VIBRAÇÃO ALTA PERFORMANCE PARA LOCAIS SUJEITO A ABALO SÍSMICOS E CONJUNTO ATENUADOR DE RUÍDO PARA MÁXIMO 75DB. CONF. ESPECIFICAÇÃO TÉCNICA E DIAGRAMA ELÉTRICO.",cj,3,,,1012500,3037500,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.81,," GRUPO MOTOR GERADOR DIESEL-TRIFÁSICO (GG-01), DE 1000/920KVA, 460/265V, TRIFÁSICO COM NEUTRO, COMPLETO COM PAINEL  USCA  E PAINÉIS  QTA E QTM FORNECIDO COM AMORTECEDORES DE VIBRAÇÃO ALTA PERFORMANCE PARA LOCAIS SUJEITO A ABALO SÍSMICOS E CONJUNTO ATENUADOR DE RUÍDO PARA MÁXIMO 75DB. CONF. ESPECIFICAÇÃO TÉCNICA E DIAGRAMA ELÉTRICO.  ",cj,3,,,1012500,3037500,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.82,," GRUPO MOTOR GERADOR DIESEL-TRIFÁSICO (GG-01), DE 570/625kVA, 380/220V, TRIFÁSICO COM NEUTRO, COMPLETO COM PAINEL  USCA  E PAINÉIS  QTA e QTM  FORNECIDO COM AMORTECEDORES DE VIBRAÇÃO ALTA PERFORMANCE PARA LOCAIS SUJEITO A ABALO SÍSMICOS E CONJUNTO ATENUADOR DE RUÍDO PARA MÁXIMO 85dB. CONF. ESPECIFICAÇÃO TÉCNICA E DIAGRAMA ELÉTRICO. ",cj,1,,,293625,293625,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.83,, HASTE PARA TERRA FABRICADA EM NÚCLEO DE AÇO COBERTURA DE COBRE COMPLETAMENTE SOLDADO A MESMA DIMENSÃO Ø5/8” X 3000 MM  ,pç,250,,,165.09,41272.5,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-83-90  
12.84,," HASTES DE TERRA NUCLEO DE AÇO COPPERWELD 3/4 X2,40M  ",pç,66,,,194.83,12858.78,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-83-97  
12.85,, LD.61-ARANDELA BLINDADA EM ALUMÍNIO FUNDIDO PARA 1 LÂMPADA ATÉ 200 W  ,pç,6,,,134.03,804.1800000000001,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-09-41  
12.86,," LEITO PARA CABOS, PERFILADO DE AÇO GALVANIZADO TIPO LEVE,COMPRIMENTO 3000 MM, ABA DE 100 mm, LARGURA DE 300 mm  ",pç,20,,,194.36,3887.2000000000003,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,381211
12.87,," LEITO PARA CABOS, PERFILADO DE AÇO GALVANIZADO TIPO LEVE,COMPRIMENTO 3000 MM, ABA DE 100 MM, LARGURA DE 400 MM  ",pç,58,,,255.96,14845.68,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,381209
12.88,," LEITO PARA CABOS, PERFILADO DE AÇO GALVANIZADO TIPO LEVE,COMPRIMENTO 3000 MM, ABA DE 100 MM, LARGURA DE 900 MM  ",pç,103,,,421.73,43438.19,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,381213
12.89,," LUMINARIA DE EMERGENCIA COM UMA LÂMPADA ELETRÔNICA DE 15W-220V, À PROVA DE TEMPO, GASES, VAPORES E PÓ, COM PROTEÇÃO E GRADE DE ALUMÍNIO FUNDIDO E VIDRO TRANSPARENTE, CUSTOMIZADA ANTI VANDALISMO  ",cj,180,,,209.6,37728,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-10-23  
12.90,," LUMINARIA DE EMERGENCIA COM UMA LÂMPADA ELETRÔNICA DE 34W-220V, À PROVA DE TEMPO, GASES, VAPORES E PÓ, COM PROTEÇÃO E GRADE DE ALUMÍNIO FUNDIDO E VIDRO TRANSPARENTE, CUSTOMIZADA ANTI VANDALISMO  ",cj,170,,,209.6,35632,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 988-10-23  
12.91,," LUMINÁRIA EXTERNA TIPO PÚBLICA A LED 100W EM POSTE METÁLICO H=7,5M.  ",cj,2,,,5479.65,10959.3,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.92,," LUMINÁRIA PÚBLICA LE114, DE LED (POTÊNCIA DE 138 A 152W) -150W 152W) 150W  ",cj,106,,,7423.65,786906.8999999999,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.93,," LUMINÁRIA PÚBLICA LE120, DE LED (POTÊNCIA DE 190 A 210W) -200W  ",cj,88,,,8026.43,706325.8400000001,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.94,," LUMINÁRIA TIPO SOBREPOR COM REFLETOR EM CHAPA DE AÇO TRATADA E PINTURA ELETROSTÁTICA BRANCA, CORPO EM POLIÉSTER REFORÇADO COM FIBRA DE VIDRO, DIFUSOR EM ACRÍLICO DE ALTO IMPACTO, PARA DUAS LÂMPADAS FLUORESCENTES TUBULARES DE 32 W, COM REATOR ALOJADO NO CORPO.  ",cj,1488,,,215.16,320158.08,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-09-88  
12.95,, MANTA ENVOLTÓRIA ENDOTÉRMICA PARA PROTEÇÃO DOS CABOS INSTALADOS EM ELETROCALHA DENTRO DO TÚNEL RESISTENTE ATÉ 2 HORAS DE FOGO  ,m,2200,,,612.54,1347588,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.96,," PLACA DE ATERRAMENTO COM PINO EM LIGA DE COBRE FUNDIDO E SUPERFÍCIE ESTANHADA, COM PARAFUSOS PARA INTERLIGAÇÕES DE AÇO INOX A SER EMBUTIDA NA ESTRUTURA DE CONCRETO E PINO SOLDADO A BARRA DE AÇO  ",pç,20,,,383.87,7677.4,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.97,," POÇO DE INSPEÇÃO DO ATERRAMENTO, DIMENSÃO (Ø250X250) MM COM TAMPA DE FERRO FUNDIDO, GALVANIZADO A FOGO  ",pç,30,,,138.04,4141.2,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-11-14  
12.98,," POSTE DE AÇO RETO SIMPLES, DE SEÇÃO CIRCULAR, SP-21, COM SUPORTE PARA MONTAGEM DE 1 LUMINÁRIA, PARA FIXAÇÃO COM CHUMBADORES, JANELA DE INSPEÇÃO, DIÂMETRO NA EXTREMIDADE DE 60 MM, COM 12,0 METROS DE ALTURA.  ",pç,44,,,3250.13,143005.72,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.99,," POSTE DE AÇO RETO SIMPLES, DE SEÇÃO CIRCULAR, SP-6/8, COM SUPORTE PARA MONTAGEM DE 1 LUMINÁRIA, PARA FIXAÇÃO COM CHUMBADORES, JANELA DE INSPEÇÃO, DIÂMETRO NA EXTREMIDADE DE 60 MM, COM 10 METROS DE ALTURA.  ",pç,106,,,1642.59,174114.53999999998,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-83-74  
12.100,, PROJETOR DE LED: EON-L – EJ12 SUPERFÍCIE (CW 780) -57X35CM – 780 LEDS – 163W -5000°K– FACHO: “GENERAL”  ,cj,1630,,,10397.88,16948544.4,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.101,," QUADRO DE DISTRIBUIÇÃO DE FORÇA  QFBD-01 E 02  460V, COMPLETA COM DISJUNTORES, BOMBA DE DRENAGEM – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,2,,,146930.81,293861.62,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.102,," QUADRO DE DISTRIBUIÇÃO DE FORÇA  QFBD-01  380/220V, COMPLETA COM DISJUNTORES, BOMBA DE DRENAGEM – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,2,,,146930.81,293861.62,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.103,," QUADRO DE DISTRIBUIÇÃO DE FORÇA  QFBI-01 380/220V, COMPLETA COM DISJUNTORES, BOMBA DE INCÊNDIO – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,1,,,146930.81,146930.81,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.104,," QUADRO DE DISTRIBUIÇÃO DE FORÇA  QFBI-01  460V, COMPLETA COM DISJUNTORES, BOMBA DE INCÊNDIO – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,1,,,146930.81,146930.81,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.105,," QUADRO DE DISTRIBUIÇÃO DE FORÇA  QGBT  380/220V, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR ",cj,1,,,146930.81,146930.81,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.106,," QUADRO DE DISTRIBUIÇÃO DE FORÇA  QGBT-01  380/220V, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,3,,,146930.81,440792.43,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.107,," QUADRO DE DISTRIBUIÇÃO DE FORÇA  QGBT-01, 02 E 03  460V, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,3,,,146930.81,440792.43,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.108,," QUADRO DE DISTRIBUIÇÃO DE FORÇA  QGBT-02, 03 E 04  220/127V, COMPLETO COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,6,,,146930.81,881584.86,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.109,," QUADRO DE DISTRIBUIÇÃO DE TENSÃO ESTABILIZADA  QDE  220/127V, COMPLETO COM DISJUNTORES, CONFORME ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,3,,,7206.79,21620.37,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.110,," QUADRO DE DISTRIBUIÇÃO DE TENSÃO ESTABILIZADA  QDE  220V, COMPLETO COM DISJUNTORES, CONFORME ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,1,,,7206.79,7206.79,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.111,," QUADRO DE DISTRIBUIÇÃO PARCIAL DE TENSÃO ESTABILIZADA  QDE-1, 2 e 3  220V, COMPLETO COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR. UNIFILAR.",cj,3,,,7206.79,21620.37,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.112,," QUADRO DE DISTRIBUIÇÃO PARCIAL DE TENSÃO ESTABILIZADA DE AUTOMAÇÃO QDE-3  220V, COMPLETO COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,1,,,7206.79,7206.79,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
